frame,lady,x_start,x_end,y_start,y_end,movie,count
255,2,983.5,1055.5,368.5,440.5,1,3
256,1,269,341,381,453,1,3
256,3,1541,1613,373,445,1,3
256,2,985.75,1057.75,369.25,441.25,1,3
257,1,269,341,381,453,1,3
257,3,1541,1613,373,445,1,3
257,2,988,1060,370,442,1,3
258,1,269,341,381,453,1,3
258,3,1541,1613,373,445,1,3
258,2,990.25,1062.25,370.75,442.75,1,3
259,1,269,341,381,453,1,3
259,3,1541,1613,373,445,1,3
259,2,992.5,1064.5,371.5,443.5,1,3
260,1,269,341,381,453,1,3
260,3,1541,1613,373,445,1,3
260,2,994.75,1066.75,372.25,444.25,1,3
261,1,269,341,381,453,1,3
261,3,1541,1613,373,445,1,3
261,2,997,1069,373,445,1,3
262,1,269,341,381,453,1,3
262,3,1541,1613,373,445,1,3
262,2,925,997,349,421,1,3
263,1,269,341,381,453,1,3
263,3,1541,1613,373,445,1,3
263,2,925,997,349,421,1,3
264,1,269,341,381,453,1,3
264,3,1541,1613,373,445,1,3
264,2,926.6551724,998.6551724,348.4482759,420.4482759,1,3
265,1,269,341,381,453,1,3
265,3,1541,1613,373,445,1,3
265,2,928.3103448,1000.310345,347.8965517,419.8965517,1,3
266,1,269,341,381,453,1,3
266,3,1541,1613,373,445,1,3
266,2,929.9655172,1001.965517,347.3448276,419.3448276,1,3
267,1,269,341,381,453,1,3
267,3,1541,1613,373,445,1,3
267,2,931.6206897,1003.62069,346.7931034,418.7931034,1,3
268,1,269,341,381,453,1,3
268,3,1541,1613,373,445,1,3
268,2,933.2758621,1005.275862,346.2413793,418.2413793,1,3
269,1,269,341,381,453,1,3
269,3,1541,1613,373,445,1,3
269,2,934.9310345,1006.931034,345.6896552,417.6896552,1,3
270,1,269,341,381,453,1,3
270,3,1541,1613,373,445,1,3
270,2,936.5862069,1008.586207,345.137931,417.137931,1,3
271,1,269,341,381,453,1,3
271,3,1541,1613,373,445,1,3
271,2,938.2413793,1010.241379,344.5862069,416.5862069,1,3
272,1,269,341,381,453,1,3
272,3,1541,1613,373,445,1,3
272,2,939.8965517,1011.896552,344.0344828,416.0344828,1,3
273,1,269,341,381,453,1,3
273,3,1541,1613,373,445,1,3
273,2,941.5517241,1013.551724,343.4827586,415.4827586,1,3
274,1,269,341,381,453,1,3
274,3,1541,1613,373,445,1,3
274,2,943.2068966,1015.206897,342.9310345,414.9310345,1,3
275,1,269,341,381,453,1,3
275,3,1541,1613,373,445,1,3
275,2,944.862069,1016.862069,342.3793103,414.3793103,1,3
276,1,269,341,381,453,1,3
276,3,1541,1613,373,445,1,3
276,2,946.5172414,1018.517241,341.8275862,413.8275862,1,3
277,1,269,341,381,453,1,3
277,3,1541,1613,373,445,1,3
277,2,948.1724138,1020.172414,341.2758621,413.2758621,1,3
278,1,269,341,381,453,1,3
278,3,1541,1613,373,445,1,3
278,2,949.8275862,1021.827586,340.7241379,412.7241379,1,3
279,1,269,341,381,453,1,3
279,3,1541,1613,373,445,1,3
279,2,951.4827586,1023.482759,340.1724138,412.1724138,1,3
280,1,269,341,381,453,1,3
280,3,1541,1613,373,445,1,3
280,2,953.137931,1025.137931,339.6206897,411.6206897,1,3
281,1,269,341,381,453,1,3
281,3,1541,1613,373,445,1,3
281,2,954.7931034,1026.793103,339.0689655,411.0689655,1,3
282,1,269,341,381,453,1,3
282,3,1541,1613,373,445,1,3
282,2,956.4482759,1028.448276,338.5172414,410.5172414,1,3
283,1,269,341,381,453,1,3
283,3,1541,1613,373,445,1,3
283,2,958.1034483,1030.103448,337.9655172,409.9655172,1,3
284,1,269,341,381,453,1,3
284,3,1541,1613,373,445,1,3
284,2,959.7586207,1031.758621,337.4137931,409.4137931,1,3
285,1,269,341,381,453,1,3
285,3,1541,1613,373,445,1,3
285,2,961.4137931,1033.413793,336.862069,408.862069,1,3
286,1,269,341,381,453,1,3
286,3,1541,1613,373,445,1,3
286,2,963.0689655,1035.068966,336.3103448,408.3103448,1,3
287,1,269,341,381,453,1,3
287,3,1541,1613,373,445,1,3
287,2,964.7241379,1036.724138,335.7586207,407.7586207,1,3
288,1,269,341,381,453,1,3
288,3,1541,1613,373,445,1,3
288,2,966.3793103,1038.37931,335.2068966,407.2068966,1,3
289,1,269,341,381,453,1,3
289,3,1541,1613,373,445,1,3
289,2,968.0344828,1040.034483,334.6551724,406.6551724,1,3
290,1,269,341,381,453,1,3
290,3,1541,1613,373,445,1,3
290,2,969.6896552,1041.689655,334.1034483,406.1034483,1,3
291,1,269,341,381,453,1,3
291,3,1541,1613,373,445,1,3
291,2,971.3448276,1043.344828,333.5517241,405.5517241,1,3
292,1,269,341,381,453,1,3
292,3,1541,1613,373,445,1,3
292,2,973,1045,333,405,1,3
293,1,269,341,381,453,1,3
293,3,1541,1613,373,445,1,3
293,2,973,1045,333,405,1,3
294,1,269,341,381,453,1,3
294,3,1541,1613,373,445,1,3
294,2,973,1045,333,405,1,3
295,1,269,341,381,453,1,3
295,3,1541,1613,373,445,1,3
295,2,973,1045,333,405,1,3
296,1,269,341,381,453,1,3
296,3,1541,1613,373,445,1,3
296,2,974.2307692,1046.230769,338.5384615,410.5384615,1,3
297,1,269,341,381,453,1,3
297,3,1541,1613,373,445,1,3
297,2,975.4615385,1047.461538,344.0769231,416.0769231,1,3
298,1,269,341,381,453,1,3
298,3,1541,1613,373,445,1,3
298,2,976.6923077,1048.692308,349.6153846,421.6153846,1,3
299,1,269,341,381,453,1,3
299,3,1541,1613,373,445,1,3
299,2,977.9230769,1049.923077,355.1538462,427.1538462,1,3
300,1,269,341,381,453,1,3
300,3,1541,1613,373,445,1,3
300,2,979.1538462,1051.153846,360.6923077,432.6923077,1,3
301,1,269,341,381,453,1,3
301,3,1541,1613,373,445,1,3
301,2,980.3846154,1052.384615,366.2307692,438.2307692,1,3
302,1,269,341,381,453,1,3
302,3,1541,1613,373,445,1,3
302,2,981.6153846,1053.615385,371.7692308,443.7692308,1,3
303,1,269,341,381,453,1,3
303,3,1541,1613,373,445,1,3
303,2,982.8461538,1054.846154,377.3076923,449.3076923,1,3
304,1,269,341,381,453,1,3
304,3,1541,1613,373,445,1,3
304,2,984.0769231,1056.076923,382.8461538,454.8461538,1,3
305,1,269,341,381,453,1,3
305,3,1541,1613,373,445,1,3
305,2,985.3076923,1057.307692,388.3846154,460.3846154,1,3
306,1,269,341,381,453,1,3
306,3,1541,1613,373,445,1,3
306,2,986.5384615,1058.538462,393.9230769,465.9230769,1,3
307,1,269,341,381,453,1,3
307,3,1541,1613,373,445,1,3
307,2,987.7692308,1059.769231,399.4615385,471.4615385,1,3
308,1,269,341,381,453,1,3
308,3,1541,1613,373,445,1,3
308,2,989,1061,405,477,1,3
309,1,269,341,381,453,1,3
309,2,989,1061,405,477,1,3
309,3,1541,1613,373,445,1,3
310,1,269,341,381,453,1,3
310,3,1541,1613,373,445,1,3
310,2,989,1061,349,421,1,3
311,1,269,341,381,453,1,3
311,3,1541,1613,373,445,1,3
311,2,989.3333333,1061.333333,367.6666667,439.6666667,1,3
312,1,269,341,381,453,1,3
312,3,1541,1613,373,445,1,3
312,2,989.6666667,1061.666667,386.3333333,458.3333333,1,3
313,1,269,341,381,453,1,3
313,3,1541,1613,373,445,1,3
313,2,990,1062,405,477,1,3
314,1,269,341,381,453,1,3
314,2,989,1061,349,421,1,3
314,3,1541,1613,373,445,1,3
315,1,269,341,381,453,1,3
315,2,989,1061,349,421,1,3
315,3,1541,1613,373,445,1,3
316,1,269,341,381,453,1,3
316,3,1541,1613,373,445,1,3
316,2,989,1061,349,421,1,3
317,1,269,341,381,453,1,3
317,3,1541,1613,373,445,1,3
317,2,990.6,1062.6,352.2,424.2,1,3
318,1,269,341,381,453,1,3
318,3,1541,1613,373,445,1,3
318,2,992.2,1064.2,355.4,427.4,1,3
319,1,269,341,381,453,1,3
319,3,1541,1613,373,445,1,3
319,2,993.8,1065.8,358.6,430.6,1,3
320,1,269,341,381,453,1,3
320,3,1541,1613,373,445,1,3
320,2,995.4,1067.4,361.8,433.8,1,3
321,1,269,341,381,453,1,3
321,3,1541,1613,373,445,1,3
321,2,997,1069,365,437,1,3
322,1,269,341,381,453,1,3
322,3,1541,1613,373,445,1,3
322,2,997,1069,365,437,1,3
323,1,269,341,381,453,1,3
323,2,997,1069,365,437,1,3
323,3,1541,1613,373,445,1,3
324,1,269,341,381,453,1,3
324,2,997,1069,365,437,1,3
324,3,1541,1613,373,445,1,3
325,1,269,341,381,453,1,3
325,3,1541,1613,373,445,1,3
325,2,997,1069,373,445,1,3
326,1,269,341,381,453,1,3
326,3,1541,1613,373,445,1,3
326,2,997,1069,365,437,1,3
327,1,269,341,381,453,1,3
327,3,1541,1613,373,445,1,3
327,2,,,,,1,3
328,1,269,341,381,453,1,3
328,3,1541,1613,373,445,1,3
328,2,,,,,1,3
329,1,269,341,381,453,1,3
329,3,1541,1613,373,445,1,3
329,2,1005,1077,373,445,1,3
330,1,269,341,381,453,1,3
330,3,1541,1613,373,445,1,3
330,2,1005,1077,373,445,1,3
331,1,269,341,381,453,1,3
331,2,1005,1077,373,445,1,3
331,3,1541,1613,373,445,1,3
332,1,261,333,381,453,1,3
332,2,1005,1077,373,445,1,3
332,3,1541,1613,373,445,1,3
333,1,261,333,381,453,1,3
333,2,1005,1077,373,445,1,3
333,3,1541,1613,373,445,1,3
334,1,261,333,381,453,1,3
334,2,1005,1077,373,445,1,3
334,3,1541,1613,373,445,1,3
335,1,261,333,381,453,1,3
335,2,1005,1077,373,445,1,3
335,3,1541,1613,373,445,1,3
336,1,261,333,381,453,1,3
336,2,1005,1077,373,445,1,3
336,3,1541,1613,373,445,1,3
337,1,261,333,381,453,1,3
337,3,1541,1613,373,445,1,3
337,2,1005,1077,373,445,1,3
338,1,261,333,381,453,1,3
338,3,1541,1613,373,445,1,3
338,2,1005,1077,373,445,1,3
339,1,261,333,381,453,1,3
339,3,1541,1613,373,445,1,3
339,2,1005,1077,373,445,1,3
340,1,261,333,381,453,1,3
340,3,1541,1613,373,445,1,3
340,2,1005,1077,373,445,1,3
341,1,261,333,381,453,1,3
341,3,1541,1613,373,445,1,3
341,2,1005,1077,373,445,1,3
342,1,261,333,389,461,1,3
342,3,1541,1613,373,445,1,3
342,2,1005,1077,373,445,1,3
343,1,261,333,389,461,1,3
343,3,1541,1613,373,445,1,3
343,2,1005,1077,373,445,1,3
344,1,261,333,389,461,1,3
344,3,1541,1613,373,445,1,3
344,2,1005,1077,373,445,1,3
345,1,261,333,389,461,1,3
345,3,1541,1613,373,445,1,3
345,2,1005,1077,373,445,1,3
346,1,261,333,381,453,1,3
346,3,1541,1613,373,445,1,3
346,2,1005,1077,373,445,1,3
347,1,261,333,381,453,1,3
347,3,1541,1613,373,445,1,3
347,2,1005,1077,373,445,1,3
348,1,261,333,373,445,1,3
348,3,1541,1613,373,445,1,3
348,2,1005,1077,373,445,1,3
349,1,269,341,373,445,1,3
349,3,1541,1613,373,445,1,3
349,2,1005,1077,373,445,1,3
350,1,269,341,373,445,1,3
350,3,1541,1613,373,445,1,3
350,2,1005,1077,373,445,1,3
351,1,269,341,373,445,1,3
351,3,1541,1613,373,445,1,3
351,2,1005,1077,373,445,1,3
352,3,1541,1613,373,445,1,3
352,2,1005,1077,373,445,1,3
352,1,261,333,381,453,1,3
353,1,261,333,389,461,1,3
353,2,1005,1077,373,445,1,3
353,3,1541,1613,373,445,1,3
354,1,261,333,397,469,1,3
354,2,1005,1077,373,445,1,3
354,3,1541,1613,373,445,1,3
355,1,253,325,397,469,1,3
355,2,1005,1077,373,445,1,3
355,3,1541,1613,373,445,1,3
356,1,253,325,397,469,1,3
356,2,1005,1077,373,445,1,3
356,3,1541,1613,373,445,1,3
357,1,245,317,389,461,1,3
357,2,1005,1077,373,445,1,3
357,3,1541,1613,373,445,1,3
358,1,245,317,381,453,1,3
358,3,1541,1613,373,445,1,3
358,2,1005,1077,373,445,1,3
359,1,245,317,373,445,1,3
359,3,1541,1613,373,445,1,3
359,2,1005,1077,373,445,1,3
360,1,237,309,365,437,1,3
360,3,1541,1613,373,445,1,3
360,2,1005,1077,373,445,1,3
361,1,237,309,365,437,1,3
361,2,1005,1077,373,445,1,3
361,3,1541,1613,373,445,1,3
362,1,229,301,357,429,1,3
362,2,1005,1077,373,445,1,3
362,3,1541,1613,373,445,1,3
363,1,229,301,357,429,1,3
363,2,1005,1077,373,445,1,3
363,3,1541,1613,373,445,1,3
364,1,229,301,357,429,1,3
364,2,1005,1077,373,445,1,3
364,3,1541,1613,373,445,1,3
365,1,229,301,365,437,1,3
365,2,1005,1077,373,445,1,3
365,3,1541,1613,373,445,1,3
366,1,229,301,373,445,1,3
366,2,1005,1077,373,445,1,3
366,3,1541,1613,373,445,1,3
367,2,1005,1077,373,445,1,3
367,3,1541,1613,373,445,1,3
367,1,229,301,381,453,1,3
368,1,229,301,397,469,1,3
368,2,1005,1077,373,445,1,3
368,3,1541,1613,373,445,1,3
369,1,229,301,397,469,1,3
369,2,1005,1077,373,445,1,3
369,3,1541,1613,373,445,1,3
370,1,221,293,397,469,1,3
370,2,1005,1077,373,445,1,3
370,3,1541,1613,373,445,1,3
371,2,1005,1077,373,445,1,3
371,3,1541,1613,373,445,1,3
371,1,229,301,389,461,1,3
372,1,229,301,381,453,1,3
372,2,1005,1077,373,445,1,3
372,3,1541,1613,373,445,1,3
373,1,229,301,365,437,1,3
373,2,1005,1077,373,445,1,3
373,3,1541,1613,373,445,1,3
374,1,229,301,357,429,1,3
374,2,1005,1077,373,445,1,3
374,3,1541,1613,373,445,1,3
375,1,237,309,357,429,1,3
375,2,1005,1077,373,445,1,3
375,3,1541,1613,373,445,1,3
376,1,237,309,349,421,1,3
376,2,1005,1077,373,445,1,3
376,3,1541,1613,373,445,1,3
377,1,245,317,349,421,1,3
377,2,1005,1077,373,445,1,3
377,3,1541,1613,373,445,1,3
378,1,245,317,349,421,1,3
378,2,1005,1077,373,445,1,3
378,3,1541,1613,373,445,1,3
379,1,253,325,357,429,1,3
379,2,1005,1077,373,445,1,3
379,3,1541,1613,373,445,1,3
380,2,1005,1077,373,445,1,3
380,3,1541,1613,373,445,1,3
380,1,253,325,357,429,1,3
381,2,1005,1077,373,445,1,3
381,3,1541,1613,373,445,1,3
381,1,257,329,377,449,1,3
382,2,1005,1077,373,445,1,3
382,3,1541,1613,373,445,1,3
382,1,261,333,397,469,1,3
383,1,261,333,397,469,1,3
383,2,1005,1077,373,445,1,3
383,3,1541,1613,373,445,1,3
384,2,1005,1077,373,445,1,3
384,3,1541,1613,373,445,1,3
384,1,253,325,397,469,1,3
385,2,1005,1077,373,445,1,3
385,3,1541,1613,373,445,1,3
385,1,253,325,397,469,1,3
386,2,1005,1077,373,445,1,3
386,3,1541,1613,373,445,1,3
386,1,255.6666667,327.6666667,395.4,467.4,1,3
387,2,1005,1077,373,445,1,3
387,3,1541,1613,373,445,1,3
387,1,258.3333333,330.3333333,393.8,465.8,1,3
388,2,1005,1077,373,445,1,3
388,3,1541,1613,373,445,1,3
388,1,261,333,392.2,464.2,1,3
389,2,1005,1077,373,445,1,3
389,3,1541,1613,373,445,1,3
389,1,263.6666667,335.6666667,390.6,462.6,1,3
390,2,1005,1077,373,445,1,3
390,3,1541,1613,373,445,1,3
390,1,266.3333333,338.3333333,389,461,1,3
391,2,1005,1077,373,445,1,3
391,3,1541,1613,373,445,1,3
391,1,269,341,387.4,459.4,1,3
392,2,1005,1077,373,445,1,3
392,3,1541,1613,373,445,1,3
392,1,271.6666667,343.6666667,385.8,457.8,1,3
393,2,1005,1077,373,445,1,3
393,3,1541,1613,373,445,1,3
393,1,274.3333333,346.3333333,384.2,456.2,1,3
394,2,1005,1077,373,445,1,3
394,3,1541,1613,373,445,1,3
394,1,277,349,382.6,454.6,1,3
395,2,1005,1077,373,445,1,3
395,3,1541,1613,373,445,1,3
395,1,279.6666667,351.6666667,381,453,1,3
396,2,1005,1077,373,445,1,3
396,3,1541,1613,373,445,1,3
396,1,282.3333333,354.3333333,379.4,451.4,1,3
397,2,1005,1077,373,445,1,3
397,3,1541,1613,373,445,1,3
397,1,285,357,377.8,449.8,1,3
398,2,1005,1077,373,445,1,3
398,3,1541,1613,373,445,1,3
398,1,287.6666667,359.6666667,376.2,448.2,1,3
399,2,1005,1077,373,445,1,3
399,3,1541,1613,373,445,1,3
399,1,290.3333333,362.3333333,374.6,446.6,1,3
400,2,1005,1077,373,445,1,3
400,3,1541,1613,373,445,1,3
400,1,293,365,373,445,1,3
401,2,1005,1077,373,445,1,3
401,3,1541,1613,373,445,1,3
401,1,295.6666667,367.6666667,371.4,443.4,1,3
402,2,1005,1077,373,445,1,3
402,3,1541,1613,373,445,1,3
402,1,298.3333333,370.3333333,369.8,441.8,1,3
403,2,1005,1077,373,445,1,3
403,3,1541,1613,373,445,1,3
403,1,301,373,368.2,440.2,1,3
404,2,1005,1077,373,445,1,3
404,3,1541,1613,373,445,1,3
404,1,303.6666667,375.6666667,366.6,438.6,1,3
405,2,1005,1077,373,445,1,3
405,3,1541,1613,373,445,1,3
405,1,306.3333333,378.3333333,365,437,1,3
406,2,1005,1077,373,445,1,3
406,3,1541,1613,373,445,1,3
406,1,309,381,363.4,435.4,1,3
407,2,1005,1077,373,445,1,3
407,3,1541,1613,373,445,1,3
407,1,311.6666667,383.6666667,361.8,433.8,1,3
408,2,1005,1077,373,445,1,3
408,3,1541,1613,373,445,1,3
408,1,314.3333333,386.3333333,360.2,432.2,1,3
409,2,1005,1077,373,445,1,3
409,3,1541,1613,373,445,1,3
409,1,317,389,358.6,430.6,1,3
410,2,1005,1077,373,445,1,3
410,3,1541,1613,373,445,1,3
410,1,319.6666667,391.6666667,357,429,1,3
411,2,1005,1077,373,445,1,3
411,3,1541,1613,373,445,1,3
411,1,322.3333333,394.3333333,355.4,427.4,1,3
412,2,1005,1077,373,445,1,3
412,3,1541,1613,373,445,1,3
412,1,325,397,353.8,425.8,1,3
413,2,1005,1077,373,445,1,3
413,3,1541,1613,373,445,1,3
413,1,327.6666667,399.6666667,352.2,424.2,1,3
414,2,1005,1077,373,445,1,3
414,3,1541,1613,373,445,1,3
414,1,330.3333333,402.3333333,350.6,422.6,1,3
415,2,1005,1077,373,445,1,3
415,3,1541,1613,373,445,1,3
415,1,333,405,349,421,1,3
416,2,1005,1077,373,445,1,3
416,3,1541,1613,373,445,1,3
416,1,333,405,349,421,1,3
417,2,1005,1077,373,445,1,3
417,3,1541,1613,373,445,1,3
417,1,221,293,357,429,1,3
418,2,1005,1077,373,445,1,3
418,3,1541,1613,373,445,1,3
418,1,225.48,297.48,356.68,428.68,1,3
419,2,1005,1077,373,445,1,3
419,3,1541,1613,373,445,1,3
419,1,229.96,301.96,356.36,428.36,1,3
420,2,1005,1077,373,445,1,3
420,3,1541,1613,373,445,1,3
420,1,234.44,306.44,356.04,428.04,1,3
421,2,1005,1077,373,445,1,3
421,3,1541,1613,373,445,1,3
421,1,238.92,310.92,355.72,427.72,1,3
422,3,1541,1613,373,445,1,3
422,2,1005,1077,373,445,1,3
422,1,243.4,315.4,355.4,427.4,1,3
423,3,1541,1613,373,445,1,3
423,2,1005,1077,373,445,1,3
423,1,247.88,319.88,355.08,427.08,1,3
424,3,1541,1613,373,445,1,3
424,2,1005,1077,373,445,1,3
424,1,252.36,324.36,354.76,426.76,1,3
425,3,1541,1613,373,445,1,3
425,2,1005,1077,373,445,1,3
425,1,256.84,328.84,354.44,426.44,1,3
426,2,1005,1077,373,445,1,3
426,3,1541,1613,373,445,1,3
426,1,261.32,333.32,354.12,426.12,1,3
427,2,1005,1077,373,445,1,3
427,3,1541,1613,373,445,1,3
427,1,265.8,337.8,353.8,425.8,1,3
428,2,1005,1077,373,445,1,3
428,3,1541,1613,373,445,1,3
428,1,270.28,342.28,353.48,425.48,1,3
429,2,1005,1077,373,445,1,3
429,3,1541,1613,373,445,1,3
429,1,274.76,346.76,353.16,425.16,1,3
430,2,1005,1077,373,445,1,3
430,3,1541,1613,373,445,1,3
430,1,279.24,351.24,352.84,424.84,1,3
431,2,1005,1077,373,445,1,3
431,3,1549,1621,373,445,1,3
431,1,283.72,355.72,352.52,424.52,1,3
432,2,1005,1077,373,445,1,3
432,3,1549,1621,373,445,1,3
432,1,288.2,360.2,352.2,424.2,1,3
433,2,1005,1077,373,445,1,3
433,3,1549,1621,373,445,1,3
433,1,292.68,364.68,351.88,423.88,1,3
434,3,1549,1621,373,445,1,3
434,2,1005,1077,373,445,1,3
434,1,297.16,369.16,351.56,423.56,1,3
435,3,1549,1621,373,445,1,3
435,2,1005,1077,373,445,1,3
435,1,301.64,373.64,351.24,423.24,1,3
436,3,1549,1621,373,445,1,3
436,2,1005,1077,373,445,1,3
436,1,306.12,378.12,350.92,422.92,1,3
437,3,1549,1621,373,445,1,3
437,2,997,1069,373,445,1,3
437,1,310.6,382.6,350.6,422.6,1,3
438,3,1549,1621,373,445,1,3
438,2,997,1069,373,445,1,3
438,1,315.08,387.08,350.28,422.28,1,3
439,3,1549,1621,373,445,1,3
439,2,997,1069,373,445,1,3
439,1,319.56,391.56,349.96,421.96,1,3
440,3,1549,1621,373,445,1,3
440,2,997,1069,373,445,1,3
440,1,324.04,396.04,349.64,421.64,1,3
441,3,1549,1621,373,445,1,3
441,2,997,1069,373,445,1,3
441,1,328.52,400.52,349.32,421.32,1,3
442,3,1549,1621,373,445,1,3
442,2,997,1069,373,445,1,3
442,1,333,405,349,421,1,3
443,2,997,1069,373,445,1,3
443,3,1549,1621,373,445,1,3
443,1,221,293,357,429,1,3
444,1,213,285,357,429,1,3
444,2,997,1069,373,445,1,3
444,3,,,,,1,3
445,1,213,285,357,429,1,3
445,3,1549,1621,373,445,1,3
445,2,997,1069,373,445,1,3
446,1,213,285,357,429,1,3
446,3,1549,1621,381,453,1,3
446,2,997,1069,365,437,1,3
447,1,213,285,357,429,1,3
447,3,1557,1629,381,453,1,3
447,2,997,1069,365,437,1,3
448,3,1557,1629,381,453,1,3
448,2,997,1069,365,437,1,3
448,1,213,285,357,429,1,3
449,3,1557,1629,389,461,1,3
449,2,997,1069,365,437,1,3
449,1,221,293,381,453,1,3
450,3,1549,1621,389,461,1,3
450,2,997,1069,365,437,1,3
450,1,221,293,389,461,1,3
451,3,1549,1621,389,461,1,3
451,1,221,293,389,461,1,3
451,2,989,1061,357,429,1,3
452,3,1541,1613,381,453,1,3
452,1,229,301,413,485,1,3
452,2,989.2352941,1061.235294,357.2352941,429.2352941,1,3
453,3,1541,1613,373,445,1,3
453,1,229,301,413,485,1,3
453,2,989.4705882,1061.470588,357.4705882,429.4705882,1,3
454,3,1533,1605,373,445,1,3
454,1,237,309,413,485,1,3
454,2,989.7058824,1061.705882,357.7058824,429.7058824,1,3
455,1,237,309,421,493,1,3
455,3,1533,1605,373,445,1,3
455,2,989.9411765,1061.941176,357.9411765,429.9411765,1,3
456,3,1533,1605,373,445,1,3
456,1,237,309,421,493,1,3
456,2,990.1764706,1062.176471,358.1764706,430.1764706,1,3
457,1,245,317,421,493,1,3
457,3,1533,1605,373,445,1,3
457,2,990.4117647,1062.411765,358.4117647,430.4117647,1,3
458,3,1541,1613,381,453,1,3
458,1,245,317,421,493,1,3
458,2,990.6470588,1062.647059,358.6470588,430.6470588,1,3
459,3,1541,1613,373,445,1,3
459,1,245,317,421,493,1,3
459,2,990.8823529,1062.882353,358.8823529,430.8823529,1,3
460,3,1533,1605,373,445,1,3
460,1,245,317,421,493,1,3
460,2,991.1176471,1063.117647,359.1176471,431.1176471,1,3
461,3,1533,1605,365,437,1,3
461,1,245,317,421,493,1,3
461,2,991.3529412,1063.352941,359.3529412,431.3529412,1,3
462,3,1533,1605,365,437,1,3
462,1,253,325,429,501,1,3
462,2,991.5882353,1063.588235,359.5882353,431.5882353,1,3
463,3,1541,1613,373,445,1,3
463,1,253,325,429,501,1,3
463,2,991.8235294,1063.823529,359.8235294,431.8235294,1,3
464,3,1541,1613,373,445,1,3
464,1,261,333,429,501,1,3
464,2,992.0588235,1064.058824,360.0588235,432.0588235,1,3
465,3,1549,1621,381,453,1,3
465,1,261,333,429,501,1,3
465,2,992.2941176,1064.294118,360.2941176,432.2941176,1,3
466,3,1549,1621,373,445,1,3
466,1,263.6666667,335.6666667,427.2222222,499.2222222,1,3
466,2,992.5294118,1064.529412,360.5294118,432.5294118,1,3
467,3,1549,1621,373,445,1,3
467,1,266.3333333,338.3333333,425.4444444,497.4444444,1,3
467,2,992.7647059,1064.764706,360.7647059,432.7647059,1,3
468,3,1549,1621,373,445,1,3
468,1,269,341,423.6666667,495.6666667,1,3
468,2,993,1065,361,433,1,3
469,3,1549,1621,373,445,1,3
469,1,271.6666667,343.6666667,421.8888889,493.8888889,1,3
469,2,993.2352941,1065.235294,361.2352941,433.2352941,1,3
470,3,1549,1621,381,453,1,3
470,1,274.3333333,346.3333333,420.1111111,492.1111111,1,3
470,2,993.4705882,1065.470588,361.4705882,433.4705882,1,3
471,3,1549,1621,389,461,1,3
471,1,277,349,418.3333333,490.3333333,1,3
471,2,993.7058824,1065.705882,361.7058824,433.7058824,1,3
472,3,1549,1621,389,461,1,3
472,1,279.6666667,351.6666667,416.5555556,488.5555556,1,3
472,2,993.9411765,1065.941176,361.9411765,433.9411765,1,3
473,3,1541,1613,381,453,1,3
473,1,282.3333333,354.3333333,414.7777778,486.7777778,1,3
473,2,994.1764706,1066.176471,362.1764706,434.1764706,1,3
474,3,1541,1613,381,453,1,3
474,1,285,357,413,485,1,3
474,2,994.4117647,1066.411765,362.4117647,434.4117647,1,3
475,3,1541,1613,373,445,1,3
475,1,287.6666667,359.6666667,411.2222222,483.2222222,1,3
475,2,994.6470588,1066.647059,362.6470588,434.6470588,1,3
476,3,1541,1613,373,445,1,3
476,1,290.3333333,362.3333333,409.4444444,481.4444444,1,3
476,2,994.8823529,1066.882353,362.8823529,434.8823529,1,3
477,3,1533,1605,373,445,1,3
477,1,293,365,407.6666667,479.6666667,1,3
477,2,995.1176471,1067.117647,363.1176471,435.1176471,1,3
478,3,1533,1605,381,453,1,3
478,1,295.6666667,367.6666667,405.8888889,477.8888889,1,3
478,2,995.3529412,1067.352941,363.3529412,435.3529412,1,3
479,1,298.3333333,370.3333333,404.1111111,476.1111111,1,3
479,2,995.5882353,1067.588235,363.5882353,435.5882353,1,3
479,3,1533,1605,389,461,1,3
480,3,1533,1605,389,461,1,3
480,1,301,373,402.3333333,474.3333333,1,3
480,2,995.8235294,1067.823529,363.8235294,435.8235294,1,3
481,3,1533,1605,381,453,1,3
481,1,303.6666667,375.6666667,400.5555556,472.5555556,1,3
481,2,996.0588235,1068.058824,364.0588235,436.0588235,1,3
482,3,1533,1605,373,445,1,3
482,1,306.3333333,378.3333333,398.7777778,470.7777778,1,3
482,2,996.2941176,1068.294118,364.2941176,436.2941176,1,3
483,1,309,381,397,469,1,3
483,2,996.5294118,1068.529412,364.5294118,436.5294118,1,3
483,3,1533,1605,365,437,1,3
484,1,309,381,397,469,1,3
484,2,996.7647059,1068.764706,364.7647059,436.7647059,1,3
484,3,1533.125,1605.125,366,438,1,3
485,1,317,389,389,461,1,3
485,2,997,1069,365,437,1,3
485,3,1533.25,1605.25,367,439,1,3
486,1,317,389,389,461,1,3
486,2,989,1061,357,429,1,3
486,3,1533.375,1605.375,368,440,1,3
487,1,317,389,389,461,1,3
487,2,981,1053,405,477,1,3
487,3,1533.5,1605.5,369,441,1,3
488,1,318.6,390.6,386.6,458.6,1,3
488,2,983.6666667,1055.666667,389,461,1,3
488,3,1533.625,1605.625,370,442,1,3
489,1,320.2,392.2,384.2,456.2,1,3
489,2,986.3333333,1058.333333,373,445,1,3
489,3,1533.75,1605.75,371,443,1,3
490,1,321.8,393.8,381.8,453.8,1,3
