frame,lady,x_start,x_end,y_start,y_end,movie,count
40,1,213.3888889,285.3888889,389,461,5,3
41,2,925,997,381,453,5,3
41,3,1517,1589,389,461,5,3
41,1,213.4444444,285.4444444,389,461,5,3
42,3,1517,1589,389,461,5,3
42,2,925,997,381,453,5,3
42,1,213.5,285.5,389,461,5,3
43,2,925,997,381,453,5,3
43,1,213.5555556,285.5555556,389,461,5,3
43,3,1517,1589,389,461,5,3
44,2,925,997,381,453,5,3
44,1,213.6111111,285.6111111,389,461,5,3
44,3,1517.48,1589.48,388.68,460.68,5,3
45,2,925,997,381,453,5,3
45,1,213.6666667,285.6666667,389,461,5,3
45,3,1517.96,1589.96,388.36,460.36,5,3
46,2,925,997,381,453,5,3
46,1,213.7222222,285.7222222,389,461,5,3
46,3,1518.44,1590.44,388.04,460.04,5,3
47,2,925,997,381,453,5,3
47,1,213.7777778,285.7777778,389,461,5,3
47,3,1518.92,1590.92,387.72,459.72,5,3
48,2,925,997,381,453,5,3
48,1,213.8333333,285.8333333,389,461,5,3
48,3,1519.4,1591.4,387.4,459.4,5,3
49,2,925,997,381,453,5,3
49,1,213.8888889,285.8888889,389,461,5,3
49,3,1519.88,1591.88,387.08,459.08,5,3
50,2,925,997,389,461,5,3
50,1,213.9444444,285.9444444,389,461,5,3
50,3,1520.36,1592.36,386.76,458.76,5,3
51,2,925,997,389,461,5,3
51,1,214,286,389,461,5,3
51,3,1520.84,1592.84,386.44,458.44,5,3
52,2,925,997,389,461,5,3
52,3,1521.32,1593.32,386.12,458.12,5,3
52,1,,,,,5,3
53,2,925.3333333,997.3333333,389,461,5,3
53,3,1521.8,1593.8,385.8,457.8,5,3
53,1,,,,,5,3
54,1,229,301,357,429,5,3
54,2,925.6666667,997.6666667,389,461,5,3
54,3,1522.28,1594.28,385.48,457.48,5,3
55,1,229.2,301.2,357,429,5,3
55,2,926,998,389,461,5,3
55,3,1522.76,1594.76,385.16,457.16,5,3
56,1,229.4,301.4,357,429,5,3
56,3,1523.24,1595.24,384.84,456.84,5,3
56,2,,,,,5,3
57,1,229.6,301.6,357,429,5,3
57,3,1523.72,1595.72,384.52,456.52,5,3
57,2,,,,,5,3
58,1,229.8,301.8,357,429,5,3
58,2,917,989,373,445,5,3
58,3,1524.2,1596.2,384.2,456.2,5,3
59,1,230,302,357,429,5,3
59,2,918,990,373,445,5,3
59,3,1524.68,1596.68,383.88,455.88,5,3
60,2,917,989,373,445,5,3
60,1,229,301,357,429,5,3
60,3,1525.16,1597.16,383.56,455.56,5,3
61,1,229,301,357,429,5,3
61,2,917,989,373,445,5,3
61,3,1525.64,1597.64,383.24,455.24,5,3
62,1,229.1111111,301.1111111,357,429,5,3
62,2,918.6,990.6,368.2,440.2,5,3
62,3,1526.12,1598.12,382.92,454.92,5,3
63,1,229.2222222,301.2222222,357,429,5,3
63,2,920.2,992.2,363.4,435.4,5,3
63,3,1526.6,1598.6,382.6,454.6,5,3
64,1,229.3333333,301.3333333,357,429,5,3
64,2,921.8,993.8,358.6,430.6,5,3
64,3,1527.08,1599.08,382.28,454.28,5,3
65,1,229.4444444,301.4444444,357,429,5,3
65,2,923.4,995.4,353.8,425.8,5,3
65,3,1527.56,1599.56,381.96,453.96,5,3
66,1,229.5555556,301.5555556,357,429,5,3
66,2,925,997,349,421,5,3
66,3,1528.04,1600.04,381.64,453.64,5,3
67,1,229.6666667,301.6666667,357,429,5,3
67,2,926.6,998.6,344.2,416.2,5,3
67,3,1528.52,1600.52,381.32,453.32,5,3
68,1,229.7777778,301.7777778,357,429,5,3
68,2,928.2,1000.2,339.4,411.4,5,3
68,3,1529,1601,381,453,5,3
69,1,229.8888889,301.8888889,357,429,5,3
69,2,929.8,1001.8,334.6,406.6,5,3
69,3,1529.48,1601.48,380.68,452.68,5,3
70,1,230,302,357,429,5,3
70,2,931.4,1003.4,329.8,401.8,5,3
70,3,1529.96,1601.96,380.36,452.36,5,3
71,2,933,1005,325,397,5,3
71,3,1530.44,1602.44,380.04,452.04,5,3
71,1,,,,,5,3
72,2,933,1005,325,397,5,3
72,3,1530.92,1602.92,379.72,451.72,5,3
72,1,,,,,5,3
73,2,933,1005,325,397,5,3
73,1,229,301,357,429,5,3
73,3,1531.4,1603.4,379.4,451.4,5,3
74,1,229.0833333,301.0833333,357,429,5,3
74,2,933,1005,325,397,5,3
74,3,1531.88,1603.88,379.08,451.08,5,3
75,1,229.1666667,301.1666667,357,429,5,3
75,2,933.1428571,1005.142857,325,397,5,3
75,3,1532.36,1604.36,378.76,450.76,5,3
76,1,229.25,301.25,357,429,5,3
76,2,933.2857143,1005.285714,325,397,5,3
76,3,1532.84,1604.84,378.44,450.44,5,3
77,1,229.3333333,301.3333333,357,429,5,3
77,2,933.4285714,1005.428571,325,397,5,3
77,3,1533.32,1605.32,378.12,450.12,5,3
78,1,229.4166667,301.4166667,357,429,5,3
78,2,933.5714286,1005.571429,325,397,5,3
78,3,1533.8,1605.8,377.8,449.8,5,3
79,1,229.5,301.5,357,429,5,3
79,2,933.7142857,1005.714286,325,397,5,3
79,3,1534.28,1606.28,377.48,449.48,5,3
80,1,229.5833333,301.5833333,357,429,5,3
80,2,933.8571429,1005.857143,325,397,5,3
80,3,1534.76,1606.76,377.16,449.16,5,3
81,1,229.6666667,301.6666667,357,429,5,3
81,2,934,1006,325,397,5,3
81,3,1535.24,1607.24,376.84,448.84,5,3
82,2,933,1005,325,397,5,3
82,1,229.75,301.75,357,429,5,3
82,3,1535.72,1607.72,376.52,448.52,5,3
83,1,229.8333333,301.8333333,357,429,5,3
83,2,933,1005,325,397,5,3
83,3,1536.2,1608.2,376.2,448.2,5,3
84,1,229.9166667,301.9166667,357,429,5,3
84,2,933.0666667,1005.066667,325,397,5,3
84,3,1536.68,1608.68,375.88,447.88,5,3
85,1,230,302,357,429,5,3
85,2,933.1333333,1005.133333,325,397,5,3
85,3,1537.16,1609.16,375.56,447.56,5,3
86,2,933.2,1005.2,325,397,5,3
86,3,1537.64,1609.64,375.24,447.24,5,3
86,1,,,,,5,3
87,1,229,301,405,477,5,3
87,2,933.2666667,1005.266667,325,397,5,3
87,3,1538.12,1610.12,374.92,446.92,5,3
88,1,229.25,301.25,405,477,5,3
88,2,933.3333333,1005.333333,325,397,5,3
88,3,1538.6,1610.6,374.6,446.6,5,3
89,1,229.5,301.5,405,477,5,3
89,2,933.4,1005.4,325,397,5,3
89,3,1539.08,1611.08,374.28,446.28,5,3
90,1,229.75,301.75,405,477,5,3
90,2,933.4666667,1005.466667,325,397,5,3
90,3,1539.56,1611.56,373.96,445.96,5,3
91,1,230,302,405,477,5,3
91,2,933.5333333,1005.533333,325,397,5,3
91,3,1540.04,1612.04,373.64,445.64,5,3
92,1,229,301,405,477,5,3
92,2,933.6,1005.6,325,397,5,3
92,3,1540.52,1612.52,373.32,445.32,5,3
93,1,229,301,405,477,5,3
93,2,933.6666667,1005.666667,325,397,5,3
93,3,1541,1613,373,445,5,3
94,3,1541,1613,373,445,5,3
94,1,233,305,389,461,5,3
94,2,933.7333333,1005.733333,325,397,5,3
95,3,1541,1613,373,445,5,3
95,1,237,309,373,445,5,3
95,2,933.8,1005.8,325,397,5,3
96,3,1541,1613,381,453,5,3
96,1,241,313,357,429,5,3
96,2,933.8666667,1005.866667,325,397,5,3
97,3,1541,1613,381,453,5,3
97,1,245,317,341,413,5,3
97,2,933.9333333,1005.933333,325,397,5,3
98,3,1541,1613,389,461,5,3
98,1,245,317,341,413,5,3
98,2,934,1006,325,397,5,3
99,3,1541,1613,381,453,5,3
99,2,933,1005,325,397,5,3
99,1,245,317,341,413,5,3
100,3,1541,1613,381,453,5,3
100,1,245.5,317.5,341,413,5,3
100,2,933,1005,381,453,5,3
101,3,1533,1605,381,453,5,3
101,1,246,318,341,413,5,3
101,2,933.5,1005.5,353,425,5,3
102,3,1533,1605,381,453,5,3
102,2,934,1006,325,397,5,3
102,1,,,,,5,3
103,3,1533,1605,381,453,5,3
103,2,933,1005,381,453,5,3
103,1,,,,,5,3
104,3,1525,1597,381,453,5,3
104,2,933,1005,333,405,5,3
104,1,,,,,5,3
105,3,1525,1597,381,453,5,3
105,2,933.5,1005.5,357,429,5,3
105,1,,,,,5,3
106,3,1525,1597,389,461,5,3
106,1,245,317,341,413,5,3
106,2,934,1006,381,453,5,3
107,2,933,1005,333,405,5,3
107,3,1517,1589,397,469,5,3
107,1,245.5,317.5,341,413,5,3
108,1,246,318,341,413,5,3
108,2,933,1005,333,405,5,3
108,3,1517,1589,397,469,5,3
109,3,1517,1589,397,469,5,3
109,1,,,,,5,3
109,2,,,,,5,3
110,3,1525,1597,389,461,5,3
110,1,,,,,5,3
110,2,,,,,5,3
111,3,1525,1597,381,453,5,3
111,1,237,309,381,453,5,3
111,2,,,,,5,3
112,3,1525,1597,381,453,5,3
112,1,237,309,381,453,5,3
112,2,,,,,5,3
113,3,1525,1597,373,445,5,3
113,1,237,309,373,445,5,3
113,2,,,,,5,3
114,3,1525,1597,373,445,5,3
114,1,237,309,373,445,5,3
114,2,925,997,365,437,5,3
115,3,1525,1597,381,453,5,3
115,1,237,309,365,437,5,3
115,2,925,997,365,437,5,3
116,3,1525,1597,381,453,5,3
116,2,925,997,365,437,5,3
116,1,229,301,365,437,5,3
117,3,1525,1597,389,461,5,3
117,2,925,997,365,437,5,3
117,1,229,301,365,437,5,3
118,3,1517,1589,389,461,5,3
118,2,925,997,365,437,5,3
118,1,229,301,365,437,5,3
119,3,1517,1589,389,461,5,3
119,1,229,301,365,437,5,3
119,2,925,997,373,445,5,3
120,3,1517,1589,389,461,5,3
120,1,229,301,365,437,5,3
120,2,925,997,373,445,5,3
121,3,1517,1589,389,461,5,3
121,2,925,997,373,445,5,3
121,1,229,301,365,437,5,3
122,3,1517,1589,389,461,5,3
122,2,925,997,373,445,5,3
122,1,229,301,365,437,5,3
123,3,1517,1589,397,469,5,3
123,2,925,997,373,445,5,3
123,1,229,301,365,437,5,3
124,3,1517,1589,397,469,5,3
124,2,925,997,373,445,5,3
124,1,229,301,373,445,5,3
125,3,1517,1589,397,469,5,3
125,2,925,997,381,453,5,3
125,1,229,301,373,445,5,3
126,3,1517,1589,405,477,5,3
126,1,229,301,373,445,5,3
126,2,925,997,381,453,5,3
127,3,1517,1589,405,477,5,3
127,2,925,997,381,453,5,3
127,1,229,301,373,445,5,3
128,3,1517,1589,405,477,5,3
128,2,925,997,381,453,5,3
128,1,229,301,373,445,5,3
129,3,1517,1589,405,477,5,3
129,2,925,997,381,453,5,3
129,1,229,301,373,445,5,3
130,3,1517,1589,397,469,5,3
130,2,925,997,381,453,5,3
130,1,229,301,373,445,5,3
131,3,1517,1589,389,461,5,3
131,2,925,997,381,453,5,3
131,1,229,301,373,445,5,3
132,3,1517,1589,389,461,5,3
132,2,925,997,381,453,5,3
132,1,229,301,373,445,5,3
133,3,1517,1589,381,453,5,3
133,2,925,997,381,453,5,3
133,1,229,301,373,445,5,3
134,2,925,997,381,453,5,3
134,1,229,301,373,445,5,3
134,3,1517,1589,381,453,5,3
135,2,925,997,381,453,5,3
135,1,229,301,373,445,5,3
135,3,,,,,5,3
136,2,925,997,381,453,5,3
136,1,229,301,373,445,5,3
136,3,,,,,5,3
137,2,925,997,381,453,5,3
137,1,229,301,373,445,5,3
137,3,,,,,5,3
138,2,925,997,381,453,5,3
138,3,1525,1597,397,469,5,3
138,1,229,301,373,445,5,3
139,3,1525,1597,405,477,5,3
139,2,925,997,381,453,5,3
139,1,229,301,373,445,5,3
140,3,1525,1597,397,469,5,3
140,2,925,997,381,453,5,3
140,1,229,301,373,445,5,3
141,3,1525,1597,397,469,5,3
141,2,925,997,381,453,5,3
141,1,229,301,373,445,5,3
142,3,1525,1597,389,461,5,3
142,2,925,997,381,453,5,3
142,1,229,301,373,445,5,3
143,3,1525,1597,389,461,5,3
143,2,925,997,381,453,5,3
143,1,229,301,373,445,5,3
144,3,1525,1597,381,453,5,3
144,2,925,997,381,453,5,3
144,1,229,301,373,445,5,3
145,3,1533,1605,381,453,5,3
145,2,925,997,381,453,5,3
145,1,229,301,373,445,5,3
146,3,1533,1605,381,453,5,3
146,2,925,997,381,453,5,3
146,1,229,301,373,445,5,3
147,3,1533,1605,381,453,5,3
147,2,925,997,381,453,5,3
147,1,229,301,373,445,5,3
148,3,1533,1605,381,453,5,3
148,2,925,997,381,453,5,3
148,1,229,301,373,445,5,3
149,3,1533,1605,381,453,5,3
149,2,925,997,381,453,5,3
149,1,229,301,373,445,5,3
150,3,1533,1605,381,453,5,3
150,2,925,997,381,453,5,3
150,1,229,301,373,445,5,3
151,3,1525,1597,381,453,5,3
151,2,925,997,381,453,5,3
151,1,229,301,373,445,5,3
152,3,1525,1597,381,453,5,3
152,2,925,997,381,453,5,3
152,1,229,301,373,445,5,3
153,3,1525,1597,381,453,5,3
153,2,925,997,381,453,5,3
153,1,229,301,373,445,5,3
154,3,1525,1597,381,453,5,3
154,2,925,997,381,453,5,3
154,1,229,301,373,445,5,3
155,3,1525,1597,381,453,5,3
155,2,925,997,381,453,5,3
155,1,229,301,373,445,5,3
156,3,1525,1597,381,453,5,3
156,2,925,997,381,453,5,3
156,1,229,301,373,445,5,3
157,3,1525,1597,381,453,5,3
157,2,925,997,381,453,5,3
157,1,229,301,373,445,5,3
158,3,1525,1597,381,453,5,3
158,2,925,997,381,453,5,3
158,1,229,301,373,445,5,3
159,3,1525,1597,381,453,5,3
159,2,925,997,381,453,5,3
159,1,229,301,373,445,5,3
160,3,1525,1597,381,453,5,3
160,2,925,997,381,453,5,3
160,1,229,301,373,445,5,3
161,3,1525,1597,381,453,5,3
161,2,925,997,381,453,5,3
161,1,229,301,373,445,5,3
162,3,1525,1597,381,453,5,3
162,2,925,997,381,453,5,3
162,1,229,301,373,445,5,3
163,3,1525,1597,381,453,5,3
163,2,925,997,381,453,5,3
163,1,229,301,373,445,5,3
164,3,1525,1597,381,453,5,3
164,2,925,997,381,453,5,3
164,1,229,301,373,445,5,3
165,3,1525,1597,381,453,5,3
165,2,925,997,381,453,5,3
165,1,229,301,373,445,5,3
166,3,1525,1597,381,453,5,3
166,2,925,997,381,453,5,3
166,1,229,301,373,445,5,3
167,3,1525,1597,381,453,5,3
167,2,925,997,381,453,5,3
167,1,229,301,373,445,5,3
168,3,1525,1597,381,453,5,3
168,2,925,997,381,453,5,3
168,1,229,301,373,445,5,3
169,3,1525,1597,381,453,5,3
169,2,925,997,381,453,5,3
169,1,229,301,373,445,5,3
170,3,1525,1597,381,453,5,3
170,2,925,997,381,453,5,3
170,1,229,301,373,445,5,3
171,3,1525,1597,381,453,5,3
171,2,925,997,381,453,5,3
171,1,229,301,373,445,5,3
172,3,1525,1597,381,453,5,3
172,2,925,997,381,453,5,3
172,1,229,301,373,445,5,3
173,3,1525,1597,381,453,5,3
173,2,925,997,381,453,5,3
173,1,229,301,373,445,5,3
174,3,1525,1597,381,453,5,3
174,2,925,997,381,453,5,3
174,1,229,301,373,445,5,3
175,3,1525,1597,381,453,5,3
175,2,925,997,381,453,5,3
175,1,229,301,373,445,5,3
176,3,1525,1597,381,453,5,3
176,2,925,997,381,453,5,3
176,1,229,301,373,445,5,3
177,3,1525,1597,381,453,5,3
177,2,925,997,381,453,5,3
177,1,229,301,373,445,5,3
178,3,1525,1597,381,453,5,3
178,2,925,997,381,453,5,3
178,1,229,301,373,445,5,3
179,3,1525,1597,381,453,5,3
179,2,925,997,381,453,5,3
179,1,221,293,373,445,5,3
180,3,1525,1597,381,453,5,3
180,2,925,997,381,453,5,3
180,1,221,293,373,445,5,3
181,3,1525,1597,381,453,5,3
181,2,925,997,381,453,5,3
181,1,221,293,373,445,5,3
182,3,1525,1597,381,453,5,3
182,2,925,997,381,453,5,3
182,1,221,293,373,445,5,3
183,3,1525,1597,381,453,5,3
183,2,925,997,381,453,5,3
183,1,221,293,373,445,5,3
184,3,1525,1597,381,453,5,3
184,2,925,997,381,453,5,3
184,1,221,293,373,445,5,3
185,3,1525,1597,381,453,5,3
185,2,925,997,381,453,5,3
185,1,221,293,373,445,5,3
186,3,1525,1597,381,453,5,3
186,2,925,997,381,453,5,3
186,1,221,293,373,445,5,3
187,3,1525,1597,381,453,5,3
187,1,221,293,373,445,5,3
187,2,925,997,381,453,5,3
188,3,1525,1597,381,453,5,3
188,2,925,997,381,453,5,3
188,1,221,293,373,445,5,3
189,3,1525,1597,381,453,5,3
189,1,221,293,373,445,5,3
189,2,925,997,381,453,5,3
190,3,1525,1597,381,453,5,3
190,2,925,997,381,453,5,3
190,1,221,293,373,445,5,3
191,3,1525,1597,381,453,5,3
191,2,925,997,381,453,5,3
191,1,225,297,389,461,5,3
192,3,1525,1597,381,453,5,3
192,2,925,997,381,453,5,3
192,1,229,301,405,477,5,3
193,3,1525,1597,381,453,5,3
193,2,925,997,381,453,5,3
193,1,229,301,405,477,5,3
194,3,1525,1597,381,453,5,3
194,2,925,997,381,453,5,3
194,1,229,301,405,477,5,3
195,3,1525,1597,381,453,5,3
195,2,925,997,381,453,5,3
195,1,229,301,405,477,5,3
196,3,1525,1597,381,453,5,3
196,2,925,997,381,453,5,3
196,1,229.2,301.2,405,477,5,3
197,3,1525,1597,381,453,5,3
197,2,925,997,381,453,5,3
197,1,229.4,301.4,405,477,5,3
198,3,1525,1597,381,453,5,3
198,2,925,997,381,453,5,3
198,1,229.6,301.6,405,477,5,3
199,3,1525,1597,381,453,5,3
199,2,925,997,381,453,5,3
199,1,229.8,301.8,405,477,5,3
200,3,1525,1597,381,453,5,3
200,2,925,997,381,453,5,3
200,1,230,302,405,477,5,3
201,3,1525,1597,381,453,5,3
201,2,925,997,381,453,5,3
201,1,,,,,5,3
202,3,1525,1597,381,453,5,3
202,2,925,997,381,453,5,3
202,1,,,,,5,3
203,3,1525,1597,381,453,5,3
203,2,925,997,381,453,5,3
203,1,,,,,5,3
204,3,1525,1597,381,453,5,3
204,2,925,997,381,453,5,3
204,1,,,,,5,3
205,3,1525,1597,381,453,5,3
205,2,925,997,381,453,5,3
205,1,229,301,405,477,5,3
206,3,1525,1597,381,453,5,3
206,2,925,997,381,453,5,3
206,1,230,302,405,477,5,3
207,3,1525,1597,381,453,5,3
207,2,925,997,381,453,5,3
207,1,,,,,5,3
208,3,1525,1597,381,453,5,3
208,2,925,997,381,453,5,3
208,1,,,,,5,3
209,3,1525,1597,381,453,5,3
209,2,925,997,381,453,5,3
209,1,237,309,333,405,5,3
210,3,1525,1597,381,453,5,3
210,2,925,997,381,453,5,3
210,1,238,310,333,405,5,3
211,3,1525,1597,381,453,5,3
211,2,925,997,381,453,5,3
211,1,237,309,333,405,5,3
212,3,1525,1597,381,453,5,3
212,2,925,997,381,453,5,3
212,1,213,285,325,397,5,3
213,3,1525,1597,381,453,5,3
213,2,925,997,381,453,5,3
213,1,215.6666667,287.6666667,325.8888889,397.8888889,5,3
214,3,1525,1597,381,453,5,3
214,2,925,997,381,453,5,3
214,1,218.3333333,290.3333333,326.7777778,398.7777778,5,3
215,3,1525,1597,381,453,5,3
215,2,925,997,381,453,5,3
215,1,221,293,327.6666667,399.6666667,5,3
216,3,1525,1597,381,453,5,3
216,2,925,997,381,453,5,3
216,1,223.6666667,295.6666667,328.5555556,400.5555556,5,3
217,3,1525,1597,381,453,5,3
217,2,925,997,381,453,5,3
217,1,226.3333333,298.3333333,329.4444444,401.4444444,5,3
218,3,1525,1597,381,453,5,3
218,2,925,997,381,453,5,3
218,1,229,301,330.3333333,402.3333333,5,3
219,3,1525,1597,381,453,5,3
219,2,925,997,381,453,5,3
219,1,231.6666667,303.6666667,331.2222222,403.2222222,5,3
220,3,1525,1597,381,453,5,3
220,2,925,997,381,453,5,3
220,1,234.3333333,306.3333333,332.1111111,404.1111111,5,3
221,3,1525,1597,381,453,5,3
221,2,925,997,381,453,5,3
221,1,237,309,333,405,5,3
222,3,1525,1597,381,453,5,3
222,2,925,997,381,453,5,3
222,1,213,285,325,397,5,3
223,3,1525,1597,381,453,5,3
223,2,925,997,381,453,5,3
223,1,213,285,341,413,5,3
224,3,1525,1597,381,453,5,3
224,2,925,997,381,453,5,3
224,1,213.0454545,285.0454545,340.2727273,412.2727273,5,3
225,3,1525,1597,381,453,5,3
225,2,925,997,381,453,5,3
225,1,213.0909091,285.0909091,339.5454545,411.5454545,5,3
226,3,1525,1597,381,453,5,3
226,2,925,997,381,453,5,3
226,1,213.1363636,285.1363636,338.8181818,410.8181818,5,3
227,3,1525,1597,381,453,5,3
227,2,925,997,381,453,5,3
227,1,213.1818182,285.1818182,338.0909091,410.0909091,5,3
228,3,1525,1597,381,453,5,3
228,2,925,997,381,453,5,3
228,1,213.2272727,285.2272727,337.3636364,409.3636364,5,3
229,3,1525,1597,381,453,5,3
229,2,925,997,381,453,5,3
229,1,213.2727273,285.2727273,336.6363636,408.6363636,5,3
230,3,1525,1597,381,453,5,3
230,2,925,997,381,453,5,3
230,1,213.3181818,285.3181818,335.9090909,407.9090909,5,3
231,3,1525,1597,381,453,5,3
231,2,925,997,381,453,5,3
231,1,213.3636364,285.3636364,335.1818182,407.1818182,5,3
232,3,1525,1597,381,453,5,3
232,2,925,997,381,453,5,3
232,1,213.4090909,285.4090909,334.4545455,406.4545455,5,3
233,3,1525,1597,381,453,5,3
233,2,925,997,381,453,5,3
233,1,213.4545455,285.4545455,333.7272727,405.7272727,5,3
234,3,1525,1597,381,453,5,3
234,2,925,997,381,453,5,3
234,1,213.5,285.5,333,405,5,3
235,3,1525,1597,381,453,5,3
235,2,925,997,381,453,5,3
235,1,213.5454545,285.5454545,332.2727273,404.2727273,5,3
236,3,1525,1597,381,453,5,3
236,2,925,997,381,453,5,3
236,1,213.5909091,285.5909091,331.5454545,403.5454545,5,3
237,3,1525,1597,381,453,5,3
237,2,925,997,381,453,5,3
237,1,213.6363636,285.6363636,330.8181818,402.8181818,5,3
238,3,1525,1597,381,453,5,3
238,2,925,997,381,453,5,3
238,1,213.6818182,285.6818182,330.0909091,402.0909091,5,3
239,3,1525,1597,381,453,5,3
239,2,925,997,381,453,5,3
239,1,213.7272727,285.7272727,329.3636364,401.3636364,5,3
240,3,1525,1597,381,453,5,3
240,2,925,997,381,453,5,3
240,1,213.7727273,285.7727273,328.6363636,400.6363636,5,3
241,3,1525,1597,381,453,5,3
241,2,925,997,381,453,5,3
241,1,213.8181818,285.8181818,327.9090909,399.9090909,5,3
242,3,1525,1597,381,453,5,3
242,2,925,997,381,453,5,3
242,1,213.8636364,285.8636364,327.1818182,399.1818182,5,3
243,3,1525,1597,381,453,5,3
243,2,925,997,381,453,5,3
243,1,213.9090909,285.9090909,326.4545455,398.4545455,5,3
244,3,1525,1597,381,453,5,3
244,2,925,997,381,453,5,3
244,1,213.9545455,285.9545455,325.7272727,397.7272727,5,3
245,3,1525,1597,381,453,5,3
245,2,925,997,381,453,5,3
245,1,214,286,325,397,5,3
246,3,1525,1597,381,453,5,3
246,2,925,997,381,453,5,3
246,1,213,285,341,413,5,3
247,3,1525,1597,381,453,5,3
247,2,925,997,381,453,5,3
247,1,213,285,341,413,5,3
248,3,1525,1597,381,453,5,3
248,2,925,997,381,453,5,3
248,1,213.8,285.8,340.2,412.2,5,3
249,3,1525,1597,381,453,5,3
249,2,925,997,381,453,5,3
249,1,214.6,286.6,339.4,411.4,5,3
250,3,1525,1597,381,453,5,3
250,2,925,997,381,453,5,3
250,1,215.4,287.4,338.6,410.6,5,3
251,3,1525,1597,381,453,5,3
251,2,925,997,381,453,5,3
251,1,216.2,288.2,337.8,409.8,5,3
252,3,1525,1597,381,453,5,3
252,2,925,997,381,453,5,3
252,1,217,289,337,409,5,3
253,3,1525,1597,381,453,5,3
